"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","SEP_CATEGORY_CODE","SEP_CATEGORY_DESC","SEP_ID","SEP_TEXT","SEP_AMT"
"52480","09-1994-0012","37727","PPO","Pollution Prevention","1496","SEP INCLUDES SUCH ITEMS AS: 1) REDUCE F001-5 GENERATION BY  25,000 LBS, 2) IMPROVE HANDLING/SPILL CONTROL AT 155 GENERATION AREAS, 3) 40 HR TRAINING FOR 600 PEOPLE, 4) AUDIT       SUBSTITUTE/TRACK ALL CHEMICALS FOR 400-500 WORKERS, ETC.    ",
"52486","09-1994-0018","37732","PRD","Pollution Reduction","1497",,
"52486","09-1994-0018","37732","OTH","Other Program Specific SEP","1497",,
"52491","09-1994-0023","37736","PRD","Pollution Reduction","1498","KELCO/MERK MUST INSTALL CONTROLLS OF FUGITIVE TOXIC AIR     POLLUTANTS, CONDUCT INCREMENTAL MONITORIING OF EMISSIONS TO COMPLY WITH LAER, AND TEST EQUIPMENT TO DETERMINE ITS       CAPTURE EFFICIENCY.                                         ",
"52491","09-1994-0023","37736","AAD","Assessments and Audits","1498","KELCO/MERK MUST INSTALL CONTROLLS OF FUGITIVE TOXIC AIR     POLLUTANTS, CONDUCT INCREMENTAL MONITORIING OF EMISSIONS TO COMPLY WITH LAER, AND TEST EQUIPMENT TO DETERMINE ITS       CAPTURE EFFICIENCY.                                         ",
"52507","09-1994-0039","37748","PRD","Pollution Reduction","1499","PAVING PROJECT TO REDUCE PM10 EMISSIONS BY 30 TONS PER YEAR ","140000"
"52528","09-1994-0060","37768","AAD","Assessments and Audits","1500","TSCA AUDITS WILL ENSURE COMPLIANCE WITH SECTIONS 5,8,12, &  13 FOR COMPANY'S 18 PLANTS.                                 ","900000"
"52536","09-1994-0070","37775","ERP","Environmental Restoration and Protection","1501",,
"52541","09-1994-0076","37780","ETM","Pollution Prevention/Equipment-Technology Modification","1502",,
"52541","09-1994-0076","37780","PPO","Pollution Prevention","1502",,
"52541","09-1994-0076","37780","PRD","Pollution Reduction","1502",,
"52545","09-1994-0080","37784","PPO","Pollution Prevention","1503","REPLACE POHOSPHORIC ACID WITH ENZYMATIC CLEANING IN-PLACE   SYSTEM                                                      ","17462"
"52545","09-1994-0080","37784","PPM","Pollution Prevention/Process-Procedure Modification","1503","REPLACE POHOSPHORIC ACID WITH ENZYMATIC CLEANING IN-PLACE   SYSTEM                                                      ",
"52546","09-1994-0081","37785","ETM","Pollution Prevention/Equipment-Technology Modification","1504","RESPONDANT SHALL PURCHASE, INSTALL, & TEST A CAUSTIC FLUME  SCRUBBER, AMMONIA FUME SCRUBBER, & A CATALYTIC OXYDIZER     ",
"52546","09-1994-0081","37785","PPO","Pollution Prevention","1504","RESPONDANT SHALL PURCHASE, INSTALL, & TEST A CAUSTIC FLUME  SCRUBBER, AMMONIA FUME SCRUBBER, & A CATALYTIC OXYDIZER     ",
"52546","09-1994-0081","37785","PRD","Pollution Reduction","1504","RESPONDANT SHALL PURCHASE, INSTALL, & TEST A CAUSTIC FLUME  SCRUBBER, AMMONIA FUME SCRUBBER, & A CATALYTIC OXYDIZER     ",
"52549","09-1994-0084","37788","ERP","Environmental Restoration and Protection","1505","FUND THE POINT EDITH MARSH TIDAL ENHANCEMENT PROJECT        ",
"52553","09-1994-0088","37792","ETM","Pollution Prevention/Equipment-Technology Modification","1506","A SOURCE REDUCTION POLLUTION PREVENTION SEP; 60% REDUCTION  OF PLATING WASTE FILTER CAKE BY SOURCE REDUCTION ACHIEVED   THROUGH EQUIPMENT MODIFICATION.  60% REDUCTION OF ANNUAL,   HISTORICAL50 TONS PER YEAR GENERATION RATE (F006 SLUDGE).   ",
"52553","09-1994-0088","37792","PPM","Pollution Prevention/Process-Procedure Modification","1506","A SOURCE REDUCTION POLLUTION PREVENTION SEP; 60% REDUCTION  OF PLATING WASTE FILTER CAKE BY SOURCE REDUCTION ACHIEVED   THROUGH EQUIPMENT MODIFICATION.  60% REDUCTION OF ANNUAL,   HISTORICAL50 TONS PER YEAR GENERATION RATE (F006 SLUDGE).   ",
"52553","09-1994-0088","37792","PPO","Pollution Prevention","1506","A SOURCE REDUCTION POLLUTION PREVENTION SEP; 60% REDUCTION  OF PLATING WASTE FILTER CAKE BY SOURCE REDUCTION ACHIEVED   THROUGH EQUIPMENT MODIFICATION.  60% REDUCTION OF ANNUAL,   HISTORICAL50 TONS PER YEAR GENERATION RATE (F006 SLUDGE).   ",
"52573","09-1995-0010","37812","ERP","Environmental Restoration and Protection","1507","SEP1-INDEPENDENT THRID PARTY HAZARDOUS WASTE REPORTING      COMPLIANCE AUDITAT YUMA AREA OFFICE CONTROLED FACILITY LOCA TED ON THE COLORADO RIVER (5 FACILITIES).                   SEP2-HAZARDOUS MATERIALS SPILL REESPONSE PROGRAM TO ADDRESS SPILLS INTO THE COLORADO RIVER.                             ",
"52573","09-1995-0010","37812","AAD","Assessments and Audits","1507","SEP1-INDEPENDENT THRID PARTY HAZARDOUS WASTE REPORTING      COMPLIANCE AUDITAT YUMA AREA OFFICE CONTROLED FACILITY LOCA TED ON THE COLORADO RIVER (5 FACILITIES).                   SEP2-HAZARDOUS MATERIALS SPILL REESPONSE PROGRAM TO ADDRESS SPILLS INTO THE COLORADO RIVER.                             ",
"52588","09-1995-0025","37826","PBH","Public Health","1508","CONVERSION OF FUEL SWITCHING PROCESS FROM MANUAL TO         AUTOMATIC. THIS WILL REDUCE FUEL SWITCHING TIME DURING      ADVERSE WIND CONDITIONS FROM 55 MINUTES TO ABOUT 20 MINUTES.ALSO, BY BETTER TRACKING OF WIND CONDITIONS THERE WILL BE   MORE OPPORTUNITY TO AVOID SWITCHING DURING ADVERSE WIND     CONDITIONS, AND GREATER USE OF LOW SULFER BURNING FUEL      WILL BE POSSIBLE AS WELL.                                   ",
"52592","09-1995-0029","37829","ERP","Environmental Restoration and Protection","1509","THE SIMPSON PAPER SEP CONSISTS PRIMARILYOF PURCHASING TWO APRCELS OF LAND (ONE IN ALBANY OREGON & THE OTHER IN VINA PLAINS IN TAHEMA COUNTY, CALIFORNIA).  THESE SITES ARE WETLANDS,FORESTS, AND WATERLANDS WITH EXTENSIVE WILDLIFE AND SOME    ENDANGERED SPECIES.                                         SIMPSON PROPOSES TO SPEND $150,000 FOR THE ALBANY SITE AND  $50,000 FOR THE BROWN TRACT CONSERVENCY EFFORTS.            ",
"52598","09-1995-0035","37835","PPM","Pollution Prevention/Process-Procedure Modification","1510","#1 ENVIRONMENTAL AUDITS OF NAVAJO SCHOOLS;                  #2 HAZARDOUS WASTE PROCEDURES FOR NAVAJO SCHOOLS;           #3 EMERGENCY PREPAREDNESS TRAINING.                         ",
"52598","09-1995-0035","37835","IHO","Pollution Prevention/Improved Housekeeping/O&M, Training, Inventory Control","1510","#1 ENVIRONMENTAL AUDITS OF NAVAJO SCHOOLS;                  #2 HAZARDOUS WASTE PROCEDURES FOR NAVAJO SCHOOLS;           #3 EMERGENCY PREPAREDNESS TRAINING.                         ",
"52598","09-1995-0035","37835","PPO","Pollution Prevention","1510","#1 ENVIRONMENTAL AUDITS OF NAVAJO SCHOOLS;                  #2 HAZARDOUS WASTE PROCEDURES FOR NAVAJO SCHOOLS;           #3 EMERGENCY PREPAREDNESS TRAINING.                         ",
"52598","09-1995-0035","37835","PRD","Pollution Reduction","1510","#1 ENVIRONMENTAL AUDITS OF NAVAJO SCHOOLS;                  #2 HAZARDOUS WASTE PROCEDURES FOR NAVAJO SCHOOLS;           #3 EMERGENCY PREPAREDNESS TRAINING.                         ",
"52598","09-1995-0035","37835","AAD","Assessments and Audits","1510","#1 ENVIRONMENTAL AUDITS OF NAVAJO SCHOOLS;                  #2 HAZARDOUS WASTE PROCEDURES FOR NAVAJO SCHOOLS;           #3 EMERGENCY PREPAREDNESS TRAINING.                         ",
"52598","09-1995-0035","37835","EPP","Emergency Planning and Preparedness","1510","#1 ENVIRONMENTAL AUDITS OF NAVAJO SCHOOLS;                  #2 HAZARDOUS WASTE PROCEDURES FOR NAVAJO SCHOOLS;           #3 EMERGENCY PREPAREDNESS TRAINING.                         ",
"52604","09-1995-0041","37841","EPP","Emergency Planning and Preparedness","1511","KRAFT WILL PURCHASE 10 SCBA UNITS, A SCBA TEST CONSOLE, AND AN AMMONIA GAS SENSOR FOR THE TULARE CO. FIRE DEPT.         ",
"52617","09-1995-0054","37854","ECP","Environmental Compliance Promotion","1512","CONDUCT TWO ONE-DAY WORKSHOPS ON MPRSA DREDGING & PERMIT    COMPLIANCE                                                  ",
"52619","09-1996-0001","37856","PPM","Pollution Prevention/Process-Procedure Modification","1513","MINIMIZATION OF HAZARDOUS WASTE GENERATION, MINIMIZATION OF HAZARDOUS MATERIALS USE, & MINIMIZATION OF RELATED RISKS & LIABILITIES ASSOCIATED WITH OPERATION & MAINTENANCE OF NPS   FACILITIES.                                                 ",
"52619","09-1996-0001","37856","RMS","Pollution Prevention/Raw Materials Substitution","1513","MINIMIZATION OF HAZARDOUS WASTE GENERATION, MINIMIZATION OF HAZARDOUS MATERIALS USE, & MINIMIZATION OF RELATED RISKS & LIABILITIES ASSOCIATED WITH OPERATION & MAINTENANCE OF NPS   FACILITIES.                                                 ",
"52619","09-1996-0001","37856","IHO","Pollution Prevention/Improved Housekeeping/O&M, Training, Inventory Control","1513","MINIMIZATION OF HAZARDOUS WASTE GENERATION, MINIMIZATION OF HAZARDOUS MATERIALS USE, & MINIMIZATION OF RELATED RISKS & LIABILITIES ASSOCIATED WITH OPERATION & MAINTENANCE OF NPS   FACILITIES.                                                 ",
"52619","09-1996-0001","37856","PPO","Pollution Prevention","1513","MINIMIZATION OF HAZARDOUS WASTE GENERATION, MINIMIZATION OF HAZARDOUS MATERIALS USE, & MINIMIZATION OF RELATED RISKS & LIABILITIES ASSOCIATED WITH OPERATION & MAINTENANCE OF NPS   FACILITIES.                                                 ",
"52628","09-1996-0010","37863","PPM","Pollution Prevention/Process-Procedure Modification","1514","AMERON SHALL CONSTRUCT & OPERATE A STORMWATER RECLAMATION   SYSTEM TO RETAIN 1.5 X 10(6) GALLONS +/- OF STORM WATER.    THE STORMWATER RECLMATION SYSTEM IS REFEREED TO AS THE SEP. ",
"52628","09-1996-0010","37863","IPR","Pollution Prevention/In-Process Recycling","1514","AMERON SHALL CONSTRUCT & OPERATE A STORMWATER RECLAMATION   SYSTEM TO RETAIN 1.5 X 10(6) GALLONS +/- OF STORM WATER.    THE STORMWATER RECLMATION SYSTEM IS REFEREED TO AS THE SEP. ",
"52628","09-1996-0010","37863","PPO","Pollution Prevention","1514","AMERON SHALL CONSTRUCT & OPERATE A STORMWATER RECLAMATION   SYSTEM TO RETAIN 1.5 X 10(6) GALLONS +/- OF STORM WATER.    THE STORMWATER RECLMATION SYSTEM IS REFEREED TO AS THE SEP. ",
"52664","09-1996-0046","37896","ERP","Environmental Restoration and Protection","1515",,"380000"
