"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","ENF_CONCLUSION_NMBR","ENF_CONCLUSION_ACTION_CODE","ENF_CONCLUSION_NAME","SETTLEMENT_LODGED_DATE","SETTLEMENT_ENTERED_DATE","SETTLEMENT_FY","PRIMARY_LAW","REGION_CODE","ACTIVITY_TYPE_CODE","FED_PENALTY_ASSESSED_AMT","STATE_LOCAL_PENALTY_AMT","SEP_AMT","COMPLIANCE_ACTION_COST","COST_RECOVERY_AWARDED_AMT"
"3000068970","03-2012-0221","3000009837","1","ACO","CENTRAL WATER SYSTEMS, INC (CHERRY GROVE ACRES)",,"09/28/2012","2012","SDWA","03","AFR",,,,"35000",
"3000063804","09-2012-7011","3000009533","1","APO","TSCA-FY12-1018-BEKS Group Inspection",,"09/26/2012","2012","TSCA","09","AFR","34500",,,"34500",
"2600024746","01-2011-7013","3000009561","1","APO","ASNAT REALTY/EVERGREEN",,"09/28/2012","2012","TSCA","01","AFR","20000",,,"34000",
"3000064912","05-2012-0125","3000009562","1","APO","DMM Industries",,"06/07/2012","2012","EPCRA","05","AFR","250",,,"0",
"3000065620","08-2012-0153","3000009612","1","APO","WESTERN AG SERVICES INCORPORATED",,"09/28/2012","2012","FIFRA","08","AFR","6000",,,"30",
"3000058611","04-2012-2074","3000009124","1","APO","EXPRESS JET AIRLINES, INC.",,"09/11/2012","2012","EPCRA","04","AFR","11570",,,"11570",
"3000064657","05-2012-7169","3000009529","1","APO","Michigan Petroleum Technologies (Clio) CAFO (SB)",,"09/28/2012","2012","CWA","05","AFR","15052",,"10575","0",
"3000064692","04-2012-9118","3000009537","1","NOD","WILHOIT GAS COMPANY",,"09/25/2012","2012","EPCRA","04","AFR","0",,,"100",
"3000064701","04-2012-4532","3000009539","1","APO","OAK RIDGE, TN, CITY OF (OAK RIDGE SEWER TREATMENT PLANT)",,"09/27/2012","2012","CWA","04","AFR","171000",,,"0",
"19348","03-2000-0668","3000009540","7","EFO","Indian Head Naval Surface Warefare Center - OU-9",,"09/21/2012","2012","CERCLA","03","AFR",,,,"2700000",
"3000064874","02-2012-3109","3000009555","1","ACO","JR Corona, Inc.",,"09/07/2012","2012","CWA","02","AFR",,,,"10000",
"3000066201","02-2012-3106","3000009645","1","ACO","Consolidated Waste Services, Corp. et al.",,"09/28/2012","2012","CWA","02","AFR",,,,"60000",
"3000058172","02-2012-0812","3000009090","1","NOD","Canfield Technologies",,"09/11/2012","2012","EPCRA","02","AFR","0",,,"14000",
"3000058422","04-2012-2076","3000009105","1","APO","PRAYON, INC.",,"09/11/2012","2012","CERCLA","04","AFR","2876",,"10793","100",
"2600048779","08-2011-0153","3000009227","2","AAO","Dakota 3 E & P Company LLC",,"06/28/2012","2012","CAA","08","AFR","99000",,,"0",
"2600049887","08-2011-0162","3000009243","2","AAO","Slawson Exploration Company, Inc.",,"06/15/2012","2012","CAA","08","AFR","0",,,"0",
"3000064242","03-2012-0253","3000009499","1","APO","BEEBE MEDICAL CENTER, INC",,"09/20/2012","2012","CWA","03","AFR","14500",,,"4200",
"3000064549","05-2012-5049","3000009522","1","APO","MEYER STEEL DRUM INC",,"09/26/2012","2012","CAA","05","AFR","50000",,,"10000",
"3000058777","04-2012-3290","3000009129","1","ACO","D-MAND BETTER PRODUCTS, LLC",,"07/25/2012","2012","FIFRA","04","AFR",,,,"837.41",
"3000059783","02-2012-0832","3000009187","1","NOD","Bristol-Myers Squibb Company",,"09/14/2012","2012","EPCRA","02","AFR","0",,,"15000",
"3000059850","04-2012-4011","3000009192","1","APO","PIRKLE, INC.",,"09/12/2012","2012","RCRA","04","AFR","49410",,,"206990",
"3000060355","06-2012-4508","3000009211","1","APO","Allen Brothers",,"08/27/2012","2012","CWA","06","AFR","500",,,"3000",
"3000058798","04-2012-9108","3000009130","1","NOD","STANLEY BLACK & DECKER, INC. (RIVERVIEW FACILITY)",,"09/12/2012","2012","EPCRA","04","AFR","0",,,"100",
"3000058880","04-2012-3134","3000009135","1","APO","GULF STATES INTERNATIONAL, INC.",,"09/13/2012","2012","FIFRA","04","AFR","1100",,,"100",
"3000059664","05-2012-0107","3000009175","1","APO","Spincraft EPCRA 313",,"09/17/2012","2012","EPCRA","05","AFR","67000",,,"0",
"3000059622","05-2012-0106","3000009172","1","APO","The Dow Chemical Company",,"09/17/2012","2012","FIFRA","05","AFR","22500",,,"0",
"3000059917","08-2012-0129","3000009196","1","ACO","J.F. DALEY INTERNATIONAL, LTD",,"09/14/2012","2012","FIFRA","08","AFR",,,,"0",
"3000059921","08-2012-0130","3000009198","1","APO","INFECTION CONTROL TECHNOLOGY",,"09/18/2012","2012","FIFRA","08","AFR","660",,,"30",
"3000060809","07-2012-0222","3000009253","1","APO","SIOUX CITY, IOWA (THE CITY OF)",,"09/17/2012","2012","CWA","07","AFR","17500",,"31676","0",
"3000066670","07-2012-0240","3000009696","1","APO","CROP PRODUCTION SERVICES, INC",,"09/27/2012","2012","CAA","07","AFR","36000",,,"39288",
"3000066675","06-2011-0958","3000009697","1","APO","MEMC Pasadena, Inc.",,"09/25/2012","2012","RCRA","06","AFR","0",,,"0",
"3000067127","03-2012-6092","3000009708","1","NOD","PHILADELPHIA, SCHOOL DISTRICT OF (WILLIAM L. SAYRE  HIGH SCHOOL)",,"09/25/2012","2012","RCRA","03","AFR",,,,"365",
"3000059011","EF-2012-7983","3000009169","1","APO","BP Products North America",,"04/18/2012","2012","CAA","EF","AFR","350000",,,"6056972",
"3000060634","08-2012-0136","3000009230","1","APO","KINDER MORGAN UPSTREAM LLC DOUGLAS GAS PLANT FACILITY",,"09/18/2012","2012","CAA","08","AFR","158000",,,"15000",
"3000064853","04-2012-4529","3000009551","1","APO","SOMERSET, KY, CITY OF (CITY OF SOMERSET WWTP)",,"09/27/2012","2012","CWA","04","AFR","3500",,,"0",
"3000044924","06-2012-1865","3000009454","1","ACO","City of Truth or Consequences",,"09/12/2012","2012","CWA","06","AFR",,,,"0",
"3000065828","06-2012-0301","3000009620","1","APO","Samsill Corporation",,"09/27/2012","2012","FIFRA","06","AFR","20000",,,"4000",
"3000066199","02-2012-9278","3000009644","1","APO","Mac Stringer Painting and Staining (SB)",,"09/28/2012","2012","TSCA","02","AFR","5000",,,"250",
"3000052787","06-2012-3576","3000009674","1","APO","Helena Chemical Company",,"09/18/2012","2012","CAA","06","AFR","480",,,"200",
"1800098877","09-2010-5054","3000009691","1","APO","Reed Skenandore",,"08/16/2012","2012","RCRA","09","AFR","14505",,,"300000",
"3000061734","09-2012-5532","3000009293","1","APO","USTPO FY12 Thumb Butte Exxon, ADEQ (0-000682)",,"09/10/2012","2012","RCRA","09","AFR","490",,,"1000",
"3000067635","05-2012-0325","3000009741","1","ACO","Pinewood Estate Mobile Home Park",,"06/11/2012","2012","CWA","05","AFR",,,,"15000",
"3000059006","04-2012-9102","3000009147","1","NOD","MARYVILLE COLLEGE",,"08/20/2012","2012","RCRA","04","AFR","0",,,"20613",
"3000067170","03-2012-6087","3000009713","1","NOD","PHILADELPHIA, SCHOOL DISTRICT OF (WILLIAM C. BRYANT ACADEMIC PLUS SCHOOL)",,"09/25/2012","2012","RCRA","03","AFR",,,,"439",
"3000069358","05-2012-0330","3000009852","1","ACO","City of Indianapolis",,"09/04/2012","2012","CWA","05","AFR",,,,"0",
"3000070217","02-2012-2009","3000009939","1","ACO","Honeywell International, Inc.",,"09/27/2012","2012","CAA","02","AFR",,,,"13748",
"3000071708","06-2012-1856","3000010008","1","ACO","MCBEE OPERATING COMPANY",,"09/12/2012","2012","CWA","06","AFR",,,,"40000",
"3000079334","04-2012-2643","3000010169","1","APO","HANLEY HARRIS, LLC D/B/A CHASTAIN WOODS APARTMENTS",,"10/16/2012","2013","TSCA","04","AFR","11000",,,"176",
"3000046450","10-2012-0181","3000009402","1","APO","Payne Revocable Trust",,"09/19/2012","2012","TSCA","10","AFR","2000",,,"150",
"3000082832","07-2013-0005","3000010351","1","APO","BAILEYS CORNER #5",,"11/14/2012","2013","RCRA","07","AFR","210",,,"150",
"3000082989","06-2012-3322","3000010373","1","NOD","Maverick Tube Corp-Texas ARAI",,"10/05/2012","2013","CAA","06","AFR",,,,"0",
"3000082898","07-2013-0010","3000010364","1","APO","BRANDON AND REBECCA MCGINNIS",,"11/19/2012","2013","TSCA","07","AFR","4288",,"12862","40",
"3000062484","06-2011-4837","3000009339","1","APO","Coastal Tank Cleaning",,"04/12/2012","2012","CWA","06","AFR","13050",,,"42412.5",
"14864","03-1990-0386","3000009320","5","EFO","LETTERKENNY ARMY DEPOT (OU-08)",,"05/17/2012","2012","CERCLA","03","AFR",,,,"0",
"3000062287","05-2012-9921","3000009325","1","APO","CLEVELAND STEEL CONTAINER CORPORATION",,"09/20/2012","2012","RCRA","05","AFR","22176",,,"0",
"3000062508","09-2012-0502","3000009342","1","APO","R9 Air Mobile FY12 - All-Power America LLC",,"09/14/2012","2012","CAA","09","AFR","60000",,,"0",
"2600077912","10-2012-0023","3000009924","1","APO","Clasen Fruit and Cold Storage",,"09/26/2012","2012","CAA","10","AFR","17030",,"63954","100",
"3000083961","04-2012-1013","3000010441","1","APO","JEN ENERGY CORPORATION",,"11/08/2012","2013","SDWA","04","AFR","9297.6",,,"600",
"3000007560","06-2012-0926","3000010247","1","EFO","AL-LEL Alliance, Inc.",,"08/22/2012","2012","RCRA","06","AFR",,,,"0",
"3000060769","10-2012-0208","3000010268","1","APO","Gardner-Fields, Inc",,"11/06/2012","2013","FIFRA","10","AFR","35336",,,"40000",
"3000070001","03-2012-6083","3000009911","1","NOD","PENNSYLVANIA COMMISSION FOR COMMUNITY COLLEGE (BEAVER COUNTY, MAIN CAMPUS)",,"09/26/2012","2012","RCRA","03","AFR",,,,"2000",
"3000079583","05-2013-5002","3000010185","1","ACO","JACKSONVILLE DEVELOPMENTAL CENTER",,"10/18/2012","2013","CAA","05","AFR",,,,"0",
"3000081701","01-2013-8001","3000010256","1","APO","FABIAN OIL",,"11/08/2012","2013","RCRA","01","AFR","1050",,,"237",
"2600058750","05-2011-5044","3000010262","2","AAO","SARTELL VALVES INC (DEZURIK)",,"09/26/2012","2012","CAA","05","AFR","16712",,,"0",
"3000081785","10-2013-0043","3000010263","1","APO","US GASOLINE",,"11/07/2012","2013","RCRA","10","AFR","840",,,"5000",
"3000069872","02-2012-8321","3000009892","1","ACO","Apeadero Community",,"09/27/2012","2012","SDWA","02","AFR",,,,"80000",
"3000069883","02-2012-8319","3000009893","1","ACO","Matuyas Abajo Community",,"08/03/2012","2012","SDWA","02","AFR",,,,"13500",
"3000069936","05-2013-1000","3000009901","1","ACO","WPSC Marinette MGP - Admin Order On Consent (CERCLA)",,"10/03/2012","2013","CERCLA","05","AFR",,,,"4000000",
"3000069950","02-2012-7304","3000009904","1","ACO","Municipality of Juncos - Juncos Municipal Landfill",,"09/27/2012","2012","RCRA","02","AFR",,,,"11515486",
"3000079579","09-2013-5506","3000010183","1","APO","USTPO FY13 City of Kingman Public Works Refueling Facility (0-006761)",,"11/01/2012","2013","RCRA","09","AFR","140",,,"2445.5",
"3000079578","10-2013-0032","3000010184","1","ACO","LOWER DUWAMISH: JORGENSEN FORGE EARLY ACTION AREA",,"11/05/2012","2013","CERCLA","10","AFR",,,,"7090000",
"3000079582","09-2013-5507","3000010186","1","APO","USTPO FY13 Texaco #357388 (Formerly Dykman Mobil) (0-009069)",,"11/01/2012","2013","RCRA","09","AFR","690",,,"1053.5",
"3000081786","10-2013-0044","3000010264","1","APO","PACIFIC PRIDE 2",,"10/22/2012","2013","RCRA","10","AFR","420",,,"1500",
"3000083012","03-2013-0037","3000010377","1","APO","PDC MOUNTAINEER, LLC (4 FACILITIES)",,"11/05/2012","2013","CWA","03","AFR","177500",,,"0",
"3000077132","09-2013-5501","3000010087","1","APO","USTPO FY13 Bullhead City Food Mart (0-006234)",,"10/22/2012","2013","RCRA","09","AFR","70",,,"753.5",
"2200022396","01-2011-2002","3000010086","1","CDC","FAIRHAVEN SHIPYARD","07/02/2012","10/18/2012","2013","CWA","01","JDC","175000",,,"725000",
"3000017966","03-2012-0127","3000009811","1","APO","MARION DOCKS, INC",,"09/26/2012","2012","CWA","03","AFR","15000",,,"0",
"3000068773","05-2012-4608","3000009831","1","ACO","Village of Neponset 3rd AO",,"09/26/2012","2012","SDWA","05","AFR",,,,"850000",
"3000064017","06-2012-3592","3000009957","1","APO","Russellville City of Pollution Control Works",,"10/03/2012","2013","CAA","06","AFR","180",,,"0",
"3000062122","EF-2012-7962","3000009310","1","APO","Kinder Morgan Southeast Terminals LLC",,"04/18/2012","2012","CAA","EF","AFR","3000",,,"38700",
"3000080213","04-2012-8018","3000010198","1","APO","WAYNE FARMS, LLC",,"10/09/2012","2013","CAA","04","AFR","2400",,,"100",
"3000038877","01-2012-2042","3000010321","1","APO","J & S OIL COMPANY (SB)",,"11/21/2012","2013","CWA","01","AFR","22500",,,"0",
"3000066307","02-2012-3504","3000009662","1","APO","Oliver Exterminating Services Corporation",,"09/25/2012","2012","FIFRA","02","AFR","5000",,,"2500",
"3000066487","03-2012-6088","3000009681","1","NOD","PHILADELPHIA SCHOOL DISTRICT OF (FRANKLIN LEARNING CENTER)",,"09/25/2012","2012","RCRA","03","AFR",,,,"485",
"3000004700","06-2012-1818","3000009947","2","ACO","Oneok, Inc.",,"03/07/2012","2012","CWA","06","AFR",,,,"50000",
"2600104247","01-2012-2024","3000009282","1","APO","BRAINTREE TOWN OF",,"09/20/2012","2012","CWA","01","AFR","1500",,"5625","3000",
"3000062006","09-2012-7010","3000009305","1","APO","TSCA-FY12-203-St. Johns High School Inspection 04/14/2011",,"08/16/2012","2012","TSCA","09","AFR","824",,,"13371",
"600005412","01-1995-0500","3000009948","4","FFR","NEW LONDON SUBMARINE BASE (OU 4)",,"08/23/2012","2012","CERCLA","01","AFR",,,,"10949",
"3000072003","06-2012-0966","3000010020","1","ACO","Exide Technologies, Inc.",,"04/24/2012","2012","RCRA","06","AFR",,,,"0",
"3000071405","06-2012-1274","3000009994","1","ACO","Lazy Palms Ranch",,"09/19/2012","2012","SDWA","06","AFR",,,,"750000",
"1800079005","06-2010-2870","3000009622","1","CDC","Malone Service Company","07/13/2012","09/24/2012","2012","CERCLA","06","JDC",,,,"0","900000"
"3000065878","05-2012-0128","3000009627","1","APO","Ardagh Glass Inc. CAFO",,"09/26/2012","2012","TSCA","05","AFR","21402",,,"0",
"3000066020","09-2012-3002","3000009630","1","APO","EPCRA-FY12-313- Foster Dairy Farms ",,"09/26/2012","2012","EPCRA","09","AFR","0",,,"0",
"3000070962","01-2012-9042","3000009972","1","NOD","VITEX EXTRUSION LLC",,"08/31/2012","2012","EPCRA","01","AFR",,,,"600",
"3000070964","06-2012-2917","3000009973","1","ACO","Chevron Mining",,"09/26/2012","2012","CERCLA","06","AFR",,,,"8240000","1250000"
"1800066818","09-1993-2501","3000010064","3","FFR","Andersen Air Force Base FFA (FF) OU01 Site 66 ROD (No Action)",,"12/19/2011","2012","CERCLA","09","AFR",,,,"0",
"3000080062","05-2013-0003","3000010196","1","NOD","CHRYSLER GROUP (NOD)",,"11/06/2012","2013","TSCA","05","AFR",,,,"0",
"3000067647","09-2012-5541","3000009744","1","APO","USTPO FY12 Carioca #61 (0-007296)",,"09/27/2012","2012","RCRA","09","AFR","420",,,"500",
"3000067758","05-2012-9923","3000009762","1","ACO","POLYC HEM SERVICES, INC.",,"09/27/2012","2012","RCRA","05","AFR",,,,"0",
"3000072029","06-2012-1282","3000010027","1","ACO","San Pedro Canyon Subdivision",,"09/19/2012","2012","SDWA","06","AFR",,,,"750000",
"3601437088","07-2018-0221","3600088960","1","ANP","ENVIRO SCIENCE TECHNOLOGIES INC",,"05/10/2018","2018","FIFRA","07","AFR",,,,"0",
"3601394563","04-2018-9807","3600080986","1","APO","BJ'S GAS & GIFTS",,"03/10/2018","2018","RCRA","04","AFR","254",,,"626",
"3601446311","02-2018-7925","3600091654","1","APO","Diprima's Service, Inc. et al.",,"05/23/2018","2018","RCRA","02","AFR","500",,,"1500",
"3600820414","07-2017-0398","3600038719","1","ACO","CITY OF KEARNEY, NEBRASKA",,"09/29/2016","2016","CWA","07","AFR",,,,"38000",
"3601846183","10-2019-0086","3600147842","1","ANP","Oregon Vineyard Supply Co, Inc.",,"04/22/2019","2019","FIFRA","10","AFR",,,,"100",
"3601548063","04-2018-3302","3600106647","1","ECI","B & G EQUIPMENT COMPANY",,"07/30/2018","2018","FIFRA","04","AFR",,,,"0",
"3601382390","07-2018-0191","3600078373","1","CDC","HAWKER BEECHCRAFT INC","11/20/2017","01/23/2018","2018","CERCLA","07","JDC",,,,"0","738336.62"
"3601336170","06-2018-1734","3600078477","1","ACO","Stone Forest",,"03/23/2018","2018","CWA","06","AFR",,,,"4000",
"3602710172","05-2021-5027","3600279240","1","ACO","SABIC INNOVATIVE PLASTICS MT VERNON LLC - ACO",,"05/14/2021","2021","CAA","05","AFR",,,,"0",
"3602710250","05-2021-2028","3600279245","1","APO","SPECTRO ALLOYS CORP - APO/CAFO",,"05/12/2021","2021","CAA","05","AFR","110000",,,"0",
"3600388877","05-2015-5073","3600091698","1","CDC","C REISS COAL - STIPULATION AND ORDER","04/25/2018","05/02/2018","2018","CAA","05","JDC","100000",,,"600000",
"3601503399","07-2018-0282","3600100407","1","ANP","MFA INC",,"07/24/2018","2018","FIFRA","07","AFR",,,,"0",
"3601517791","05-2018-1014","3600103255","1","ACO","ELLSWORTH INDUSTRIAL PARK SITE- ADMIN ORDER ON CONSENT (CERCLA)",,"07/24/2018","2018","CERCLA","05","AFR",,,,"1075847",
"3601554168","01-2018-2026","3600106843","1","ACO","HAROLD E WILLIS WTP",,"09/12/2018","2018","CWA","01","AFR",,,,"50000",
"3601389172","06-2018-1212","3600078483","1","ACO","Loma Escondida Water Association",,"03/23/2018","2018","SDWA","06","AFR",,,,"85000",
"3601398270","06-2018-1230","3600081026","1","ACO","Dollar General Lake Hills",,"03/21/2018","2018","SDWA","06","AFR",,,,"50",
"3601403267","10-2018-0218","3600081179","1","ACO","LOWER DUWAMISH WATERWAY, T-108 REMOVAL ASSESSMENT",,"04/05/2018","2018","CERCLA","10","AFR",,,,"250000",
"3601682930","10-2019-0037","3600118421","1","APO","Douglas Fruit Company",,"12/12/2018","2019","CAA","10","AFR","2000",,,"2000",
"3601737931","07-2019-0082","3600121987","1","ANP","FRAHMCO LLC",,"01/30/2019","2019","FIFRA","07","AFR",,,,"0",
"3601453785","04-2018-2900","3600091928","1","APO","LYMAN WAREHOUSE, LLC AND HOOK DEMO SC, LLC",,"04/24/2018","2018","TSCA","04","AFR","21250",,,"30000",
"3601550229","06-2018-0367","3600106779","1","ECI","Cirk Tek LLC",,"08/31/2018","2018","FIFRA","06","AFR",,,,"1500",
"3601553805","04-2018-8568","3600106807","1","ANP","EES, INC.DBA BUGBAND, INC.",,"08/08/2018","2018","FIFRA","04","AFR",,,,"0",
"3601554745","03-2018-0141","3600106881","1","APO","J&J SNACK FOODS CORP. D/B/A MIA PRODUCTS CO (MIA PRODUCTS CO.)",,"09/12/2018","2018","CAA","03","AFR","23226",,,"17800",
"3601503419","08-2018-0057","3600100415","1","ACO","Rivermeadows Water District PWS",,"07/10/2018","2018","SDWA","08","AFR",,,,"2000",
"3601582640","06-2018-0967","3600107610","1","ACO","Associated Technologies and Manufacturing Inc.",,"09/27/2018","2018","RCRA","06","AFR",,,,"5000",
"3601504515","10-2018-0350","3600100461","1","APO","Lancaster Pacific Pride",,"05/09/2018","2018","RCRA","10","AFR","250",,,"2477",
"3601169090","08-2017-0074","3600110636","2","AAO","Carpenter Snow Creek Mining District Superfund Site",,"08/27/2018","2018","CERCLA","08","AFR",,,,"0",
"3000017371","07-2012-0122","3000001607","1","ACO","OMAHA LEAD SUPERFUND SITE AND JOSEPHINE WESTLING",,"04/25/2012","2012","CERCLA","07","AFR",,,,"0",
"3000020252","07-2012-0129","3000002143","1","ACO","OMAHA LEAD SUPERFUND SITE AND DOUGLAS R LEGGE",,"05/07/2012","2012","CERCLA","07","AFR",,,,"0",
"3601596307","04-2018-3259","3600110161","1","ACO","KAZ USA, INC.",,"09/28/2018","2018","FIFRA","04","AFR",,,,"0",
"3601407852","07-2018-0210","3600081306","1","APO","WATERFORD VENTURES LLC",,"04/10/2018","2018","CWA","07","AFR","23353",,,"0",
"3601528019","06-2018-0356","3600103638","1","ANP","VICHEM SOMERVILLE PLANT",,"07/10/2018","2018","FIFRA","06","AFR",,,,"1500",
"3601499065","06-2018-0909","3600100308","1","APO","LFM Industries",,"07/18/2018","2018","RCRA","06","AFR","0",,,"0",
"3601451591","01-2018-0006","3600100312","2","CDC","TMC 100 ELM LLC / BLACKBURN & UNION","07/12/2018","07/12/2018","2018","CERCLA","01","JDC",,,,"0",
"3601530873","06-2018-0929","3600103751","1","ACO","XTO Hawkins Gas Plant",,"08/13/2018","2018","RCRA","06","AFR",,,,"10000",
"3601596296","06-2018-1279","3600110159","1","ACO","Loma Escondida Water Association",,"09/10/2018","2018","SDWA","06","AFR",,,,"3000",
"3601498738","07-2018-0271","3600100288","1","ANP","MONSANTO COMPANY",,"07/18/2018","2018","FIFRA","07","AFR",,,,"0",
"3601389226","03-2018-0067","3600078485","1","APO","AVCO CORPORATION D/B/A LYCOMING ENGINES (LYCOMING ENGINES)",,"03/15/2018","2018","CAA","03","AFR","27500",,,"0",
"3601429329","05-2018-0318","3600088732","1","ACO","Austin Powder Company",,"04/27/2018","2018","CWA","05","AFR",,,,"2110890",
"3601423791","09-2018-4010","3600084015","1","APO","American Chemical & Sanitary Supply, Inc.",,"04/25/2018","2018","FIFRA","09","AFR","3723",,,"0",
"3400239893","02-2014-0010","3600035067","1","NLP","Trader Joe's Company (NC)(NLP)","06/21/2016","12/15/2016","2017","CAA","02","JDC","33113",,,"132450",
"3601472593","04-2018-4001","3600097263","1","APO","PALMETTO PLATING (SACO LOWELL FACILITY)",,"05/31/2018","2018","RCRA","04","AFR","2500",,,"15000",
"104256","02-2003-0022","3600091902","1","NLP","National Steel (Hanna Furnace)(NC)(NLP)","10/17/2003","10/23/2003","2004","CERCLA","02","JDC",,,,"0","245893.78"
"3601392366","08-2018-0018","3600080914","1","ACO","Lucern Water and Sewer District",,"03/04/2018","2018","SDWA","08","AFR",,,,"0",
"3601502346","06-2018-1803","3600100378","1","ACO","Raylee Luxury Homes",,"07/24/2018","2018","CWA","06","AFR",,,,"4000",
